Title	tip	these	could	indent	commands	would	make	works	cheap	things	mmm	under	an	first	vi	another	handy	not	delete	states	back	around	ignore	how	jumping	matters	what	new	graywh	after	do	lot	window	knowing	open	other	right	keep	modified	current	take	allows	left	more	good	characters	without	given	doing	undo	reader	they	mode	value	add	paragraph	there	grab	following	here	run	does	change	options	very	then	changed	only	used	vertical	cursor	x	will	setting	disable	need	buffer	screen	useful	type	most	switching	flag	two	tips	makes	sure	just	allow	but	reformat	process	map	easy	rss	love	shell	standard	set	os	plugin	already	normal	nice	get	many	my	visited	file	way	ruler	me	spaces	page	backtick	so	introduction	pattern	one	should	filetype	has	horizontal	anonymous	much	up	ex	thought	modelines	tabs	previous	specific	than	know	few	work	which	really	about	had	while	beginning	because	tao	like	split	might	scrolling	always	when	typing	basic	tab	number	remap	levels	working	inside	code	key	actually	some	even	between	removing	see	or	windows	autocompletion	autowrite	equal	quick	little	also	extending	out	programming	time	replace	insert	thanks	support	been	list	all	give	lines	history	different	over	them	any	put	emacs	files	was	line	why	hit	using	applications	easier	next	into	eclipse	where	something	great	directory	find	no	found	name	converting
	0	0	0	0	0	17	18	0	0	0	0	0	0	0	0	0	0	34	18	0	0	0	18	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	17	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	18	0	0	0	0	17	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	0	0	70	18	18	0	0	0	0	0	0	0	0	16	0	17	0	0	18	69	0	0	17	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	18	0	0	0	0	0	0	0	17	0	18	0	0	36	0	0	18	14	0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	17	0	0	0	17	0	0	0	51	0	0	0	0	0	0	0	0	0	35
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0
	17	0	0	0	0	0	14	0	0	0	0	18	28	0	0	0	0	0	0	0	0	0	0	28	0	0	0	15	0	0	0	0	0	0	0	0	32	0	0	0	0	0	18	0	0	0	17	0	0	0	0	0	0	18	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	17	0	0	18	0	0	0	0	14	0	0	0	0	0	0	0	0	0	18	0	0	0	0
	0	28	0	0	28	0	14	0	35	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	14	0	0	28	0	18	0	0	14	14	0	35	0	18	0	0	17	42	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0
	0	34	0	18	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	18	0	48	0	0	0	14	17	18	35	0	0	0	17	17	42	0	0	0	17	0	18	0	0	0	18	36	17	14	0	0	0	0	18	0	0	0	0	0	35	0	0	0	17	0	0	17	0	34	18	0	0	36	0	17	17	34	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	14	0	0	0	0	18	46	0	18	0	0	0	0	0	0	0	0	0	0	14	0	16	0	34	0	0	0	0	18	0	0	31	0	0	0	0	0	0	0	18	0	18	0	0	0	18	0	17	0	0	0	51	0	18	17	14	0	0	0	0	0	0	0	17	28	0	0	18	0	0	34	17	0	0	18	0	0	36	17	0	14	0	31	17	17	0	0	0	0	0	17	0	0	0	48	0	14	0	0	0	18	0	0	52	0	17	18	17	0	0	0	0
	0	0	0	0	0	0	0	0	18	0	0	0	34	0	0	0	0	34	0	0	18	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	0	0	0	0	0	0	0	0	0	0	0	0	18	0	17	0	0	0	18	0	32	0	0	1	0	0	48	18	0	0	0	17	0	0	0	14	0	0	0	0	0	0	48	0	0	0	14	0	34	0	0	0	17	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	34	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	17	0	0	0	0	0	0	31	0	0	0	0	15	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	29	0	0	0	0
	0	0	14	0	17	14	18	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	17	0	0	0	0	0	0	17	0	0	0	0	0	0	17	18	14	0	14	0	14	17	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	14	0	0	18	18	0	0	0	0	0	0	17	0	0	0	0	0	0	0	18	0	18	0	0	0	0	34	18	0	0	0	18	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	18	0	0	0	0	0	0	17	0	32	0	0	0	0	83	32	0	14	0	17	0	0	0	0	0	17	0	0	0	0	14	0	17	0	0	0	0	0	0	17	18	0	0	0	0	0	0	0	0	0	18	14	0	36	0	0	18	0	0	0	18	17	0	0	0	14	0	0	0	17	35	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	18
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	14	0	0	0	18	0	18	31	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	18	0	0	0	0	0	0	18	0	17	0	0	17	0	17	0	18	17	0	0	0	18	0	0	17	0	0	0	17	18	18	0	0	0	0	0	48	0	0	0	17	17	18	17	0	17	18	36	0	0	0	0	0	0	18	0	0	0	0	0	18	17	0	0	0	0	0	0	0	17	18	0	0	70	0	17	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	17	18	0	0	18	0	0	0	0	17	0	0	0	0	0	17	0	16	0	0	0	0	0	0	18	0	0	0	0	0	17	0	0	0	0	18	17	18	17	0	0	18	0	17	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	34	0	17	18	0	0	36	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	18	0	0	18	0	0	18	17	0	0	0	0
	17	0	0	18	0	0	0	0	0	0	18	0	0	0	0	17	0	0	0	18	14	0	0	0	18	0	0	0	0	14	0	0	18	18	0	17	0	0	0	14	14	0	0	17	0	18	17	0	0	18	36	0	31	0	0	0	0	18	0	0	0	17	0	18	0	0	0	0	0	0	0	0	14	18	0	0	50	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	28	0	0	0	0	18	0	0	18	0	0	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	18	0	17	0	0	0	17	0	0	0	0	18	17	18	17	0	0	18	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	18	0	0	85	0	0	0	0	17	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	18	17	0	46	17	14	18	0	0	0	0	0
	0	31	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	14	0	0	17	0	0	0	0	14	17	0	0	17	0	17	0	0	0	0	17	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	0	0	0	17	0	0	0	0	0	0	17	0	0	0	51	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	17	17	0	0	17	0	0	0	0	0	0	17	31	0	17	0	48	48	0	0	0	0	0	0	17	0	0	0	17	0	35	17	0	17	31	14	17	0	0	0	0	17	0	0	0	0	14	17	0	0	17	0	0	0	17	0	0	17	0	0	0	17	0	0	0
	0	14	0	18	14	0	0	0	0	0	18	0	14	0	0	0	0	0	0	18	0	0	0	17	18	0	34	0	0	0	17	0	97	18	0	0	0	0	0	76	0	0	0	0	0	18	34	0	0	18	36	0	17	0	0	0	34	18	0	0	0	0	0	18	0	0	0	0	0	0	82	0	17	18	0	0	36	17	34	0	0	0	0	0	0	0	0	34	0	34	0	0	0	0	0	0	0	0	0	0	0	17	34	0	0	0	0	18	0	34	18	0	0	0	0	17	0	0	0	0	0	0	0	16	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	17	18	0	18	0	0	0	53	0	0	0	0	0	0	0	18	0	0	0	0	0	17	0	0	0	0	17	0	0	18	0	0	0	17	0	17	18	0	0	70	17	0	17	0	0	0	0	0	0	0	0	0	17	0	0	17	17	0	45	14	0	0	18	0	0	18	17	0	18	0	0	0	0	0
	0	0	0	18	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	18	0	0	14	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	36	0	0	0	0	0	0	18	0	0	0	0	0	50	0	0	0	0	0	0	0	0	14	35	0	0	36	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	28	0	0	0	0	14	0	0	0	18	0	14	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	18	0	18	0	0	0	18	0	0	14	0	0	0	0	18	0	14	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	18	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	18	0	14	0	0	0
	0	0	17	0	0	0	0	0	17	0	0	0	18	0	18	0	0	0	0	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	48	0	0	0	0	0	0	0	0	18	0	14	0	14	0	14	0	0	0	0	34	0	0	0	0	0	18	0	18	0	0	36	0	0	18	0	0	0	18	0	0	0	0	0	14	0	0	0	0	0	17	0	0	0	0	0	18	0	0	0	0	17	0	31	0	0	14	0	0	0	0	0	0	18	0	0	0	14	34	18	0	0	17	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	17	0	0	0	0	0	18	0	34	18	17	0	0	0	0	0	17	0	17	0	0	0	0	0	35	0	0	0	18	18	0	0	18	0	0	17	0	0	0	0	0	0
	0	0	0	0	14	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	14	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
	0	0	0	0	0	0	0	0	18	0	0	0	14	0	0	0	0	0	0	0	18	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	18	0	35	0	0	0	0	0	0	50	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	14	0	0	0
	0	0	0	0	0	0	18	17	0	0	0	0	0	0	17	34	0	17	18	0	0	14	18	0	0	17	17	0	17	17	0	0	0	0	0	0	0	0	18	0	0	0	0	17	0	0	0	0	14	0	0	0	0	0	0	18	14	0	0	0	0	17	0	0	0	0	18	52	17	0	0	0	51	17	0	0	0	0	0	0	0	0	18	0	18	0	0	0	0	14	18	0	0	0	18	0	0	0	0	0	0	0	0	0	17	0	0	0	48	14	0	0	18	18	18	0	0	0	17	0	0	0	0	32	0	0	0	0	18	18	0	0	0	0	14	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	18	0	0	0	0	0	34	0	0	0	52	0	34	36	0	0	18	14	17	0	18	0	0	0	0	0	0	0	0	0	35	0	0	18	0	0	17	0	0	0	0	0	34	0	0	17	0	0	0	17	0	17	0	0	0	17	0	0	0	18
	0	14	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	17	17	0	0	0	0	0	0	0	18	0	0	31	0	0	18	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	17	0	14	0	0	0	0	0	18	0	17	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	49	0	0	17	0	0	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	98	17	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	14	17	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	17	0	0	18	0	0	17	0
	0	28	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	34	0	0	0	0	0	0	0	18	48	0	0	45	0	0	0	0	0	0	0	0	0	0	14	0	0	0	99	0	0	0	0	0	0	17	18	0	0	0	17	0	0	31	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	17	34	0	107	0	0	0	0	17	17	0	0	18	0	0	17	0	34	17	0	87	0	0	0	0	65	0	0	0	14	0	0	34	17	0	28	0	64	17	0	18	14	0	0	0	0	0	17	14	0	0	17	48	14	0	17	0	0	65	0	14	0	17	0	0	0	0	0	0	0	0	14	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	56	0	18	0	0	28	0	45	0	0	0	0	0	0	14	14	192	0	85	0	35	0	0	0	0	14	18	0	0	17	17	0	31	0	0	0	0
	17	0	0	18	0	17	17	0	0	17	0	0	28	0	0	0	0	0	0	36	0	0	0	17	0	0	0	14	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	49	14	0	0	0	0	28	14	0	18	0	0	0	0	0	14	18	0	0	0	0	14	0	0	14	0	0	0	0	0	0	0	17	0	0	0	112	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	32	0	0	0	48	0	0	0	0	48	0	0	0	0	0	0	0	17	0	17	0	62	0	28	0	0	0	0	14	18	14	0	14	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	17	0	0	0	0	17	0	0	0	17	0	0	0	0	0	0	17	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	17	18	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	0	0	0	0	0	18	17	0	17	0	0	0	0	0	0	0	0	49	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	18	31	0	0	0	17	0	0	0	0	0	0	0	0	14	0	0	18	0	0	0	0	0	0	0	0	0	17	18	18	0	0	17	0	14	0	0	0	0	0	0	0	0	0	18	0	18	0	0	0	0	0	18	0	0	0	18	0	0	0	17	0	0	0	14	0	0	0	0	0	0	0	0	0	18	35	18	0	0	0	0	0	0	0	0	16	0	0	0	0	18	18	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	17	0	0	0	14	0	0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	36	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
	17	0	0	18	0	34	17	0	0	0	18	0	0	31	0	0	0	51	17	18	0	0	0	0	18	0	34	0	0	0	68	0	18	18	17	0	0	0	0	28	28	0	0	0	0	18	0	0	0	18	36	0	14	0	0	0	0	18	17	0	0	17	0	18	0	0	0	0	0	0	17	0	45	18	0	0	53	0	17	0	0	0	0	0	0	0	17	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	14	0	0	0	0	18	51	0	18	0	0	0	0	17	0	0	17	17	0	0	0	16	0	0	0	0	0	0	18	17	0	17	0	0	17	34	0	0	0	36	0	18	17	0	0	18	17	0	0	0	0	0	0	18	0	0	0	34	0	0	0	0	0	0	17	0	0	18	0	0	0	0	0	17	18	0	17	36	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	99	0	0	0	0	0	18	0	0	18	17	0	18	0	0	17	0	0
	0	0	0	0	0	14	14	0	18	0	0	0	28	0	0	0	0	0	0	0	117	14	0	0	0	0	0	0	0	14	0	0	0	0	14	14	0	51	0	0	0	0	0	31	31	0	0	14	0	0	0	28	0	0	0	0	14	0	0	34	0	0	0	0	17	0	0	0	0	0	0	0	31	0	0	0	0	0	14	0	0	0	0	0	14	18	0	0	0	0	0	18	0	32	51	14	0	0	0	0	18	0	0	34	0	31	59	0	0	0	0	14	0	0	0	17	0	0	31	0	0	56	0	64	0	51	0	17	0	0	0	0	0	0	0	14	0	17	0	17	0	0	0	0	14	0	0	0	17	0	0	0	0	0	0	0	0	0	14	18	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	28	0	0	17	0	28	0	45	0	0	0	0	28	0	14	0	0	0	0	0	0	0	0	0	14	0	14	0	14	0	17	0	0	17	0	0	0
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	14
	0	0	0	0	0	0	0	17	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	14	0	0	0	17	0	14	0	0	0	18	0	17	0	0	0	0	0	0	0	17	0	0	0	52	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	14	0	0	0	17	0	0	31	0	0	0	0	0	0	0	0	0	0	0	17	0	16	0	0	0	0	0	0	14	0	0	0	0	0	0	17	0	0	0	0	34	0	34	0	0	0	0	0	0	0	35	0	17	0	0	0	0	18	0	0	0	31	0	0	0	18	18	0	0	0	0	17	0	18	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	48	0	0	14	0	0	0	0	17	0	0	0	17	0	0
	1	0	0	0	17	0	14	0	0	31	0	17	0	36	0	0	0	68	0	0	0	0	0	0	0	0	17	0	0	0	68	15	17	0	0	0	0	0	0	0	0	0	0	14	15	0	17	0	28	0	0	17	0	0	0	0	34	0	14	18	17	0	33	0	17	0	0	0	0	0	0	17	0	0	0	0	18	0	0	0	31	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	17	15	15	0	0	0	0	34	0	0	14	0	0	14	0	31	0	0	0	14	0	0	0	0	0	17	0	16	17	0	0	0	0	0	0	0	0	0	17	62	49	17	17	0	0	0	0	0	0	0	0	0	0	17	0	0	18	15	0	0	0	14	0	18	0	17	0	0	0	0	31	175	18	0	0	0	17	32	0	49	0	0	0	0	0	0	28	0	0	0	0	17	0	0	0	34	34	0	0	0	0	17	0	49	0	0	0	17	0	34	0	0	0	14	0	0	0	0
	0	0	0	0	0	0	68	0	0	0	0	17	0	0	0	0	17	34	0	0	0	0	0	0	0	0	0	17	0	17	14	0	0	0	14	17	0	0	0	17	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	17	0	17	17	0	0	0	0	0	0	0	14	0	0	102	0	0	0	51	18	17	14	0	0	0	45	18	17	17	0	0	0	0	0	0	17	0	0	0	14	17	0	0	0	0	0	0	0	0	0	31	17	0	0	0	0	0	17	0	0	31	0	0	17	14	16	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	35	0	0	0	0	17	0	0	0	17	0	0	0	0	17	0	17	0	17	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	17	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	14	0
	0	62	14	0	0	56	28	0	17	73	0	28	143	31	0	14	0	172	0	0	31	14	0	46	0	35	45	46	0	0	107	0	14	0	14	28	14	0	0	0	59	76	0	111	45	0	0	17	14	0	0	31	18	28	0	0	73	0	17	18	31	34	0	0	28	34	0	17	42	0	0	28	101	0	0	0	0	0	17	28	87	14	0	0	0	42	17	0	28	110	0	14	14	0	0	0	0	14	46	17	0	31	0	28	0	42	28	0	0	14	0	0	0	0	0	45	14	0	115	14	0	73	0	95	17	14	18	14	0	0	0	0	48	14	14	14	79	14	80	0	17	0	31	0	45	0	73	0	45	31	0	14	0	42	0	0	0	34	59	0	31	93	28	45	0	17	45	0	0	0	0	0	17	82	0	59	183	14	0	18	0	17	28	17	73	17	0	14	14	0	14	149	0	18	0	45	0	69	0	42	0	0	31	52	0	14	0	14	0	0	14	17	14	0
	0	0	14	0	0	0	0	0	0	17	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	0	0	0	0	17	17	0	0	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	17	0	0	0	0	0	17	0	1	0	51	0	0	0	0	0	0	0	16	34	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	14	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
